is_bad,text
0,"mau marah , sudah tidak kuat . 9 tahun pakai indosat"
0,jenuh banget sama semuanya
0,"kemarin kami merayakan ulang tahun teman kami di sini , makanan yang cukup enak , tetapi porsi minuman nya sangat sedikit dengan harga yang cukup mahal . __sad__"
0,"Duh ini teman kantor udah minta tukar shift dadakan,nelpon udah jam baru nelpon.gue jadi bak bik buk gak jelasss.!masihh ada aja temen yg tololnya di makan semua"
0,kalau melihat muka orang ini bawaan emosi tingkat dewa . cok .. !!
0,tiba tiba kau hadir dan merusak usahaku dan kini aku teringat kembali akan perih hati yang kau buat waktu ini batakdukungjokowi
0,Kami yang kamu anggap biadab ini yg turut mendoakan keselamatan keluarga mu
0,dapat kabar bencana di palu malah dimanfaatkan oleh org yg bermental kriminal untuk menjarah pom bensin toko dsb
0,"infrastruktur dikebut sana - sini adalah usaha jokowi memukau rakyat . nyata nya banyak yang ambruk ! ini sulap pembangunan , jangan mudah tertipu ."
0,melihat diskriminasi hukum yg sangat parah antara anak pribumi dg anak cina radikal yg sangat melukai nurani bangsa s
0,anjir fitnah tuh !
0,gak pantas org yg tlh menganiaya bu ratna dianggap sbg manusia entah makhluk apa
0,yohanaaa kamu dimana skrg kangeennn akuu udah lama ga ketemu yaaa
1,"siapa bilang gw fansnya Via Duh nantangin gw nih org... anak tolol ank alay, jablay!"
0,"Elaah. Serius amat blek. Org pinter gak pernah merasa pinter. Klo dia udah merasa, ya berarti kurang pinter. Tugas kita belajar. Supaya gak seperti doi."
0,"jangan tertipu lagi , cukup 10 tahun engkau permainkan rakyat indonesia , kau bodohi kau beri harapan palsu ."
0,Kok aneh..... padahal honorer karyawan juga dan telah diatur oleh UU Ketenaga kerjaan tentang hak dan kewajiban nya. Kayaknya bapak yg satu ini belum pernah kelapangan deh memonitor sistem kerja di masing SKPD
0,untuk menuju ke tempat ini jalan nya sangat macet dan jauh dari pusat kota bandung . sesampai nya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan . makanya biasa dan harga minuman nya mahal .
0,"kadang bosan mengerjakan tesis , tapi issue perang dua kubu calon pemimpin indonesia ternyata lebih membosankan"
0,dekat masjid skrg pun group ws mmg kecoh benda ni satu je sbb mmg sbb lgbt takde sbb lain
0,"dan yang paling membuat saya marah dalam 4 hari sejak tanggal 28 april 2018 jam 14.05 di mana saya baru selesai di gerai tersebut , indosat tidak tahu malu dan dablek . kepada semua manager dan presdir indosat di jakarta"
0,"kerikil dan tsb juga mulai dibidik kpk , mencolok banget kok , hukum tajam ke lawan ."
0,kok goblikeh kamu
0,kepada perempuan yang tak tau leher tu juga aurat tak kisah lah kau pakai turban ke serban ke lantak kau parents kau t
0,"sekarang ini kita nonton dulu permainan gubernur baru , ada sedikit kesalahan dalam bekerja langsung viralkan ."
0,"konsep restoran biasa saja , tapi harga minuman nya kok mahal banget . dimurahinlah dikit meskipun di daerah wisata hehe . jadi mikir berkali-kali buat beli ."
0,"oppo f1s , kamera belakang nya jelek kalau dipakai nonton konser bc kalau nonton konser kan harus dizoom gelap"
0,pp bingung mau nembak cewe gimana atau mau ngelamar hmmm atau mau mensive tp bingung mau ngasih hadiah apaa hiiiii
0,awal memerintahby diwarisi separatisme konflik horisontal ekonomi ambruk ketakpercayaan internasional juga diuj
0,tidak untung
0,aku confuse dgn penjual kt malaysia ni macam asik tunjuk kekayaan je nak jual ke nak show off tunjuk kekayaan then
0,kamu tu cari kebenaran atau justru pembenaran you do you i'll do me
0,kelak bukan aku yang akan kamu rindukan tapi hatiku rumah ternyaman yang pernah dihuni oleh cintamu
1,dasar bajingan titisan setan main kasar terus
0,member aku ade cite kat aku yang dibreak up dgn gf die time dia cerita suddenly dia menangis weyh  tahun bersama kot
0,aduh jangan sok baik deh main undang pak presiden segala . mau mengusung ah jadi wakil presiden ? tak akan berhasil itu .
0,pir kok udah jarang up instastory eh iyaa ni lagi malas aja dalam hati bukannya jarang up saya up kok tapi k
0,Jablay anjir mukanya... Murahan bangetttt najisss
0,bener kalo kita merasa dia berubah dari awal ketemu sebenernya dia ga berubah tapi itulah sifat aslinya dia dulu dia baik
0,"makan di festival citylink karena baru buka bulan april lalu . makanan banyak , tinggal pilih . karena saya baru pertama kali datang dan nama resto nya mangkok ayam jadi pikiran nya ke mi , jadi saya pesan mi bebek . baik biasa saja sih rasanya , kalau menurut pendapat saya tidak sesuai dengan harga nya yang buat mi saja bisa sampai 35 ribu . kwetiau nya juga biasa saja . tidak spesial ."
0,"saya sudah menjadi pelanggan madtari sejak tahun 2002 , saat itu masih berupa warung tenda kecil yang sangat ramai malam hari . beberapa tahun silam menempati bangunan yang permanen , sejak itu saya merasa kualitas nya agak menurun dibandingkan dengan saat di warung tenda . yang jelas , harga naik cukup signifikan , dibandingkan warung serupa , mungkin lebih mahal ."
0,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa
0,gapapa kok kamu biasa aja gapapa kamu itu ngeselin dan bikin marah terus tiap hari gapapa kalo kamu belum bisa me
0,mencuri
0,"tadinya pengin mengantar teman dari kalau ke resto yang lagi hit di bandung . pada rekomendasi ke sini , ah tetapi menyesal sekalilah ini . makanan nya biasa sekali cenderung agak gagal . sepertinya tidak bakal balik ke sana kalau begini . : terlalu tinggi expectation kali ya ."
0,"Kuingin marah, melampiaskan hatiku hanyalah sendiri disini. ingin ku tunjukan pada siapa yang ada bahwa hatiku kecewa *moshing sambil kesurupan maung"
0,Seakan akan apa-apanya tuh Nikah nikah nikah nikah nikah nikah nikah nikah nikah Hmmmmm di kepala kalian isinya cuma nikah ngapa ya? Dikira nikah gampang apah
0,"cara didik ortunya nagita bagus, makanya amat sangat heran dg balajaer, kan nagita yah yg dirugikan sm junjunganny.. Knp dia yg dibenci, bodoh bgt asli."
0,mesti ada ckp kat mak aku bdn dia sakit sakit la tdr atas lantai
0,bila pengantin kata takmau shoot outdoor jauh jauh tapi kau kena deliver juga be like
0,disana emang slow respon banget sih setau aku kudu sabar pisan ak pernah blanja disana x
0,ishhh jangan la puji kita
0,ni srs la do aku cakap sebab aku sayang dia aku tak nak dia sakit lagi sebab aku
0,gemas banget ya allah wkwkwk ini orderan dari tgl  belum dikirim ownernya sempet tlp sih barang kosong jadi ra
1,banyak tingkah anjing . kesal saya melihat nya
0,ah benci benar dengan film indonesia web
0,lebih baik indonesia dijajah kembali daripada gerindra dan pks yang ku asai negara ini . mereka partai terburuk yang pernah ada
0,tidak bangga
0,"sabtu - minggu , malang macet semacet-macet nya"
0,"ganteng juga enggak, ih kesel banget liatnya. Katanya ekspresi dingin nya karena bawaan dari karakter di drama but helloo were in REAL LIFE, di presscon harusnya profesional dong ya. Mau nunjukin karakter di drama, salah lapak bro. kasian Seohyun, poor my baby"
0,Siapa bilang kafir gabung sama khilafah bro jgn alihkan isu anda itu siapa penyelundup dari kaum bumidatar se-olah pro Pancasila
0,tiap hari ketemu kamu itu pun masih kangen juga
0,"sini gua jawab currr ya bunmai sdh pernah nikah Tp sekarang janda dia janda karena suami nya di rampas Mulan jameela,menjijikkan banget ya Mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang Dani suami bersama aduha udh wanita be"
0,jika kamu tahu sesuatu yang kamu perjuangkan akan tetap berakhir perih bisakah kamu berhenti mengakhiri semuanya
0,"barang replika , sayang tidak ada informasi ."
0,yah yah baru mau minta kamu nih
0,cocok tetapi yang tampilan awal cina
0,"aku sempat menginap semalam di hotel berry biz . ada hal yang membuat aku tidak nyaman dan agak kecewa . ac di kamar ku mengeluarkan air yang menetes terus menerus . dan karena aku tidak menyadari nya , akhirnya beberapa barang yang aku bawa pun kebasahan . seharusnya tidak ada hotel yang seperti itu ."
0,pemain tak terlibat tapi kena imbas ulah suporternya pasti terpukul apalagi mereka pemimpin klasemen
0,wahai lelaki jangan kau sesekali merosakkan perempuan yang betul betul sayangkan kau hormat mereka ingat kau ada mak k
1,"bosan , sibuk , selingkuh yang paling bangsat sih aku mau fokus buat masa depan ku tau nya besok nya ada orang yang disuka"
0,Donggo inilah yang sebenarnya pemecah belah NKRI kenapa tidak di tindak mana BPIP..
0,dengan perempuan pun aku tak melayan sgt apa lagi yang lelaki
0,aku penatlah nak berpura pura suka pada orang yang menyusahkan aku bila kau susah aku tak kisah pun orang lain nak tolo
0,"sebenarnya faedah Ondel itu apa ya ? Dateng cuman nyari sumbangan... ngibur orang juga kagak Ya... bener juga, sering w liatin pake tatapan kosong. Sebenarnya faedah ondel keliling buat apa ? Cuman sekedar bang... misi numpang lewat Udah, gitu aja?"
0,"kafe ini terletak agak ke dalam , patokan nya adalah belokan setelah melewati the stone kafe dan tinggal mengikuti papan petunjuk . jalan menuju sana sangat terjal . saat pergi ke sana di siang hari , tidak terlalu ramai . tempat ini banyak mengedepankan art dan galeri . terdapat galeri ukiran kayu , tempat mainan anak , bekas generator air , serta restoran . menu makanan nya cukup banyak , kebanyakan makanan barat . saya sepertinya hanya cukup sekali saja datang ke kafe itu karena kurang cocok dengan makanan barat ."
0,si ay ini juga pernah bkin lirik yg ngerendahin perempuan dan merujuk ke s x aku sendiri gak paham apa hbgnnya s
0,aku yang salah terlalu menjatuhkan hati sebelum kita pasti aku yang kalah terlalu berharap bahagia pada asa yang ha
0,itu pak polisi nya mau ikut pura-pura bosan tugas terus
0,aku takut kau terajang orang tu je nanti
0,tidak damai
0,apakah masih ada aku di hati mu
0,telepon genggam nya ada minus bisa boot sendiri kalau mau dihidupkan atau dimatikan .
0,kutipaya jujur saja heran ya langit dan lautan begitu luasnya kenapa juga ya mesti ke ahokers trus ahokers kan bany
0,tidak sejuk
0,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa so swett lah... Smg langgeng slluÖ"
0,mana lagi sakit  dia terus terang bagitahu dah tak sayang dan tawar hati  dia perlahan lahan nenjauh selalu menge
0,"pasta yang kami pesan ada 3 macam , semua rasanya biasa saja . untuk harga seperti itu . malah rasanya lebih enak buatan anak saya . tempat nya ramai . yang saya paling tidak suka adalah diarahkan parkir oleh tukang parkir nya , memarkir paralel di sisi pintu sopir merapat ke dinding batu kasar . jarak antara mobil dibuat sangat dekat sehingga susah untuk parkir ."
1,"kata anak medan botol , sudah bodoh tolol pula kau nak . sok hebat pula kau , ke sana pun kau belum , ngomong saja kau ."
0,suka kesal sama orang-orang yang koar-koar menganggur tidak dapat kerja padahal lulusan s2 ujung-ujung menyalahkan pemerintah . s2 mindset sempit .
0,doa mereka sdh habis mas kan apbn p tahun ini tida
0,"iklan youtube kenapa tidak bisa diskip sih , ganggu banget"
0,sumpah demi alah saya saja jadi cowoknya malu alay bet mau diajak ke chesecake factory a lalalayeyeyeye
0,ini judulnya terkesan tidak berempati mestinya bagaimana bersama menolong korban bencana
0,hai mohon maaf atas ketidaknyamanannya kami infokan cashback berupa credits akan kamu dapatkan maksimal
1,"hahaha dasar tolol , semua orang yang anti rizki lu anggap tionghoa ? hahaha dasar goblok lu"
0,"kasihan , padahal kalau tidak ada polling denny siregar cebong girang sekali , sayang , dipupus oleh kalah telak nya jokowi di polling denny ."
0,"saya dan keluarga mencoba bersantap di karamba resto karena sopir mobil sewa kami merekomendasikan nya . kami memang tiba di tempat agak malam sekitar pakai . 21 meskipun restoran belum tutup atau bersiap-siap akan tutup , namun beberapa menu telah habis . bahkan ibu dan suami saya memesan nasi timbel yang sayur asem nya sudah habis dan diganti sup sayur oleh pihak resto . tidak banyak pilihan yang bisa kami pilih . kurang rekomendasi ."
0,"jadi yang bapak tahu apa ?! tidur saja pak , tidak usah bangun lagi ."
0,"beli kuota mahal-mahal . masuk aplikasi my telkomsel saja tidak bisa . mau marah , tapi mau tidak mau harus pakai juga ."
0,"tempat nya kecil bersih dan didominasi warna putih . untuk fungsi sebagai tempat pertemuan sih oke . tapi untuk tempat makan keluarga rasanya kurang pas . makanan nya hanya rata-rata , tidak ada yang istimewa . chicken picata saya cenderung hambar . bebek goreng lumayan . es teh sereh saya tidak ada rasa sereha nya sama sekali . kami makan berenam dan bayar 430 ribu . mahal benar ."
0,pakai mobil ford yang kata nya irit nyata nya boros tidak untung
0,hidup th hidup hambalang hidup Ektp hidup PLN mangkrak katakan tidak padahal korupsi
0,telkomsel bejat pemeras duit rakyat
0,orang tak boleh tengok aku senang automatik jadi dengki eh
0,bakar mati saja sekeluarga .
0,aku tahu aku banyak sakitkan hati kau cuma aku nak minta maafebab aku menyesal buat semua tu aku rindu kau
0,ikan bakar pak chi met waktu di btc dan sukajadi ramai sekali . dan enak . tapi yang sukajadi sudah tutup lama . dan pernah buka lagi di seberang sukajadi . akhirnya tutup juga . karena sepi pengunjung .
0,of course aku kesah
0,baru beli ip dah belagak tunjuk kat ig padahal duit mak aku jugak kau guna
0,"rakyat sudah bosan dengan sinetron , apalagi drama . tumbangken ."
0,"ini adalah kunjungan saya yang kedua , setelah sebelumnya kurang lebih 4 tahun lalu . saya memesan bakmie yamin spesial dengan porsi yang lumayan besar . dengan minum harga nya rp . 70.000 , - mi nya cukup enak . tapi satu hal yang menjadikan restoran ini sangat tidak rekomendasi adalah , kebersihan nya . saat kami sedang makan , ada 2 orang staf membawa troli barang yang diatas nya ada sebuah panci besar berisi air kotor ."
0,krn jujur ga lg dihina remehin hina sodaraw dari pihak mama gw..ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg kebongkar dia tipuannya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu
0,hahaha apa beda menjarah mengambil harta benda secara paksa dan massal tanpa izin pemiliknya
0,jengkel
0,gak ngasih aku makan nih un
0,ambyar kthku astaga
0,"Sebuah bukti bahwa di-Indonesia, untuk menjadi seorang Gubernur tidak harus CERDAS dan BERMORAL. Tetapi BODOH dan DONGOK pun BISA."
0,chilli level  waktu makan aku dah mula fikir harta aku nak wasiatkan pada siapa sebab pedas sambal dia boleh baw
0,tapi berarti udah punya anak ya hmm lalu apa gunanya untuk aku
0,"Aku pikir partai baru ini isinya orang-orang yang sepertinya tidak berpendidikan, utamanya pendidikan agama ........ Buat Bro sebaiknya tidak usah meladeni orang-orang yang ingin cepat-cepat mendapat popularitas"
0,"nah iya , sumpah agak kecewa juga banyak army yang tutup mata sama masalah ini . sudah tutup mata terus ngejudge begitu saja , bingung deh ."
0,"saya kok yakin banyak yang berpikiran sama seperti saya , muak banget dengan cara komunikasi dan tata kata ala anies dan pandji sama-sama sampah"
0,memberi kamu kesempatan lagi sama seperti menusuk pisau ke jantung saya lagi
0,"be de gea , cowok cupu yang takut dengan pacar nya . pacar nya mau tinggal di madrid eh nurut aja . payah"
0,DI NEGERI INI KITA ADALAH MONYET YANG HIDUP DI TERALIH BESI at
0,"akhirnya makan lagi di sini setelah sekian lama tidak menginjak lembang dan kecewa berat saya makan bersama keluarga di lembang , sebelah rm ampera . ayam goreng kuning nya tidak berasa asin , ayam bakar nya hanya rasa kecap . daging nya keras , dan banyak lalat mana-mana :"
0,"Berani berbuat salah harus berani meminta maaf! Menjadi manusia yg lebih baik disetiap waktunya dimulai dari hal-hal kecil, emang gak mudah karena kita hanya manusia biasa yg tdk sempurna yg tdk bisa lepas dri rasa amarah, dengki, dan benci."
0,jangan dong wkwk
0,"semua orang berpakaian seperti orang arab , bendera dituliskan tulisan arab , adat istiadat arab , kenapa tidak pada pindah arab saja ya ? tidak usah di sini lagi"
0,apa yang aku lakukan selama ini
0,"tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di bandung . harga mahal ! lokasi tersembunyi , dan rasa makanan biasa saja . jangan terlalu percaya sama review yang menyesatkanlah ."
